,m_a [eV],G_ap[GeV^-1]
232,1.7198636657511307e-05,7.491220626786057e-15
233,1.719930184366054e-05,7.301326458906682e-15
234,1.7199313769600487e-05,6.908359761270421e-15
235,1.7199338720307772e-05,7.068549744490302e-15
236,1.7200600921354914e-05,7.54230660554795e-15
237,1.720065082276948e-05,7.354010960871883e-15
238,1.7200873379269196e-05,7.765597460110275e-15
239,1.7201392868231938e-05,8.048931913434629e-15
240,1.7201913499975164e-05,8.339621604832891e-15
241,1.7202406628801352e-05,8.606344947768083e-15
242,1.720290185791956e-05,8.858820012012459e-15
243,1.7203662534166914e-05,9.16475315394271e-15
244,1.7204272167155038e-05,9.410364768738447e-15
245,1.7204490184276704e-05,7.58804411688935e-15
246,1.7204782355154375e-05,9.591667780901739e-15
247,1.7204863264012805e-05,7.745259910635781e-15
248,1.7205081001788134e-05,8.075120797556951e-15
249,1.7205105762032004e-05,7.907035590722385e-15
250,1.7205278778997634e-05,9.803308329115793e-15
251,1.7205312605300026e-05,8.22690288912219e-15
252,1.72056074426655e-05,9.929729161526402e-15
253,1.720562014022646e-05,8.42602288946609e-15
254,1.720637082003036e-05,1.0253107123359329e-14
255,1.7206546363810623e-05,1.0108459270233857e-14
256,1.720827221629619e-05,9.998553119865673e-15
257,1.720892279170389e-05,9.851813769009543e-15
258,1.7210263358922882e-05,9.760633357688338e-15
259,1.7212694032239465e-05,9.718225777449437e-15
260,1.7213447773887047e-05,9.528580580599075e-15
261,1.7213956433644228e-05,9.360766264317415e-15
262,1.7214282961561e-05,9.123133846780724e-15
263,1.7215908673747493e-05,8.854168882082222e-15
264,1.7216629846151213e-05,8.78493999514971e-15
265,1.7218881654285925e-05,8.936395555714846e-15
266,1.7221974344790627e-05,8.954791807500344e-15
267,1.722369412553341e-05,8.759324078659368e-15
268,1.7225069680015886e-05,8.531717936064827e-15
269,1.722615194211274e-05,8.416891580478472e-15
270,1.7227741576978274e-05,8.68017669475795e-15
271,1.72287467159038e-05,8.860326111520445e-15
272,1.7231020179563825e-05,9.045022589098752e-15
273,1.7233846579225744e-05,9.05926929872534e-15
274,1.7236326620150074e-05,8.970219414508913e-15
275,1.7239106089117426e-05,9.076073765944953e-15
276,1.7242836373958713e-05,9.373844068080193e-15
277,1.724410619354243e-05,9.133026092634484e-15
278,1.7244238756078845e-05,8.966368480639616e-15
279,1.724504718669864e-05,8.792251395807344e-15
280,1.7245918719579106e-05,8.662688870643866e-15
281,1.7247705190220694e-05,8.891656873434218e-15
282,1.724908877088092e-05,9.077153726978586e-15
283,1.7250801439670338e-05,9.188081177250843e-15
284,1.7252704231513548e-05,9.400951839852135e-15
285,1.7255333146077768e-05,9.494054410417577e-15
286,1.7257690679134583e-05,9.370059421615419e-15
287,1.7261016950342815e-05,9.143385003642905e-15
288,1.726274006741096e-05,8.978933892931441e-15
289,1.726318586607868e-05,8.78844538915938e-15
290,1.7263753419844495e-05,8.61673318049773e-15
291,1.726443676629657e-05,8.42536984454378e-15
292,1.726515187705784e-05,8.247230542444987e-15
293,1.726906744957012e-05,8.22225669395996e-15
294,1.7269428957502643e-05,8.431197003017427e-15
295,1.7269933540435785e-05,8.61958395937578e-15
296,1.727041966655711e-05,8.842222301654875e-15
297,1.7270422523508323e-05,9.145210054543533e-15
298,1.7272190519198714e-05,9.37948748087957e-15
299,1.7272956262277906e-05,9.14464764348869e-15
300,1.727343717843125e-05,8.988918677872401e-15
301,1.7273486413223863e-05,8.795531281733078e-15
302,1.7273668162937046e-05,8.562604740294767e-15
303,1.7274685161944695e-05,8.336361068063011e-15
304,1.7274868027506313e-05,8.135460403264201e-15
305,1.7275220184879437e-05,7.909659158679875e-15
306,1.727627470237879e-05,8.128186691627588e-15
307,1.7276286587295845e-05,8.511396371098133e-15
308,1.727642097828104e-05,8.305120312852098e-15
309,1.727664382047587e-05,8.97584845782036e-15
310,1.727705396439241e-05,9.321697504324186e-15
311,1.7277213039436106e-05,9.581196932699805e-15
312,1.727724149467022e-05,9.76471865864994e-15
313,1.7277466815819646e-05,9.920859273441305e-15
314,1.7277728700084222e-05,1.0181804192316699e-14
315,1.727805953503501e-05,1.0441998692065835e-14
316,1.7278525065712456e-05,1.0685253079354714e-14
317,1.727879293345845e-05,1.0879996723920526e-14
318,1.727911565466779e-05,1.1121952862210168e-14
319,1.7279140795838487e-05,1.1284120635651335e-14
320,1.7279353124452847e-05,1.1427249274761343e-14
