,m_a [eV],G_ap[GeV^-1]
226,4.178502162746688e-06,6.502053536644933e-16
227,4.179287834549878e-06,6.293475317719551e-16
228,4.183721660739908e-06,6.722909178868416e-16
229,4.187235456757354e-06,5.842970866006609e-16
230,4.188903386050283e-06,6.086376453665823e-16
231,4.191228747327288e-06,6.428872682044404e-16
232,4.194365966619713e-06,5.611800786390883e-16
233,4.195806421883064e-06,5.357155399878654e-16
234,4.196179778318465e-06,5.172195507031824e-16
235,4.196215490673155e-06,6.214189730583482e-16
236,4.199674487313173e-06,5.88298966501713e-16
237,4.202215166261152e-06,5.479519091512095e-16
238,4.203500811030008e-06,5.73056875576105e-16
239,4.205911394971614e-06,6.338919844851516e-16
240,4.206286374695864e-06,6.093054605582232e-16
241,4.213602305642452e-06,6.079752082514148e-16
242,4.214393079210598e-06,6.321142359363431e-16
243,4.214393079210598e-06,1.0
